temperature,humidity,wind_speed,vegetation,recent_fires,fire_detected
27.7,33,26,0.347,0,0
26.5,40,28,0.799,2,0
25.4,46,26,0.463,1,0
23.8,52,22,0.674,2,0
22.5,58,24,0.703,2,0
22.2,60,15,0.729,0,0
21.8,61,15,0.799,0,0
21.2,65,13,0.421,2,0
19.2,82,15,0.32,0,0
18.5,85,9,0.506,0,0
18.2,86,0,0.365,1,0
18.6,86,7,0.311,1,0
18.8,86,4,0.48,2,0
18.2,88,9,0.692,2,0
18.3,89,11,0.583,2,0
18.5,88,9,0.456,2,0
18.6,87,9,0.627,1,0
19.2,87,9,0.416,0,0
18.8,86,13,0.307,1,0
18.4,88,15,0.682,2,0
20.4,82,9,0.612,2,0
21.1,79,11,0.681,1,0
21.5,72,9,0.319,1,0
19.7,69,20,0.719,2,0
17.7,86,11,0.61,0,0
18.2,82,28,0.582,2,0
16.1,83,24,0.612,1,0
15.4,82,20,0.732,2,0
15.2,80,15,0.593,2,0
14.9,76,17,0.59,0,0
14.0,80,9,0.795,2,0
13.1,84,0,0.678,2,0
12.2,88,4,0.521,2,0
11.8,88,6,0.654,1,0
12.0,84,7,0.495,1,0
12.6,81,4,0.414,0,0
13.2,79,9,0.598,2,0
13.5,82,7,0.764,1,0
14.8,77,11,0.765,0,0
15.7,75,15,0.471,2,0
16.1,75,15,0.564,0,0
17.1,71,11,0.406,0,0
18.7,68,13,0.798,0,0
19.5,65,11,0.791,0,0
20.1,60,13,0.625,0,0
20.9,57,9,0.702,0,0
21.6,60,0,0.658,0,0
21.5,55,6,0.597,2,0
22.3,55,4,0.327,2,0
22.2,52,4,0.527,0,0
21.5,53,7,0.637,2,0
20.4,54,9,0.639,0,0
20.4,53,9,0.487,2,0
19.6,55,7,0.771,1,0
18.9,57,4,0.384,0,0
16.4,68,0,0.55,1,0
15.0,75,4,0.645,0,0
12.6,82,6,0.649,0,0
14.5,81,6,0.624,1,0
14.0,80,9,0.438,1,0
15.0,77,7,0.378,1,0
16.6,75,9,0.618,0,0
18.8,73,4,0.6,1,0
21.1,66,0,0.39,1,0
22.9,63,7,0.653,2,0
24.6,56,0,0.528,2,0
26.1,56,9,0.634,1,0
26.7,53,6,0.719,1,0
27.1,50,13,0.385,1,0
27.6,52,13,0.31,1,0
28.1,53,17,0.69,2,0
28.1,53,17,0.605,0,0
27.6,53,22,0.65,1,0
25.5,58,24,0.719,1,0
24.4,61,15,0.701,2,0
23.1,65,19,0.78,1,0
22.4,67,19,0.568,1,0
21.9,67,22,0.544,2,0
21.1,69,19,0.501,1,0
20.7,71,13,0.377,1,0
19.7,77,15,0.586,2,0
19.4,79,15,0.439,0,0
19.2,78,17,0.761,1,0
19.1,79,19,0.592,1,0
19.0,80,17,0.596,0,0
20.6,73,17,0.477,2,0
21.6,70,20,0.326,0,0
22.8,66,20,0.316,1,0
23.3,64,20,0.512,0,0
24.9,60,20,0.342,2,0
25.5,59,22,0.603,1,0
25.9,57,20,0.74,2,0
27.2,55,28,0.741,2,0
26.0,58,19,0.63,0,0
27.1,54,26,0.406,0,0
27.3,52,24,0.731,2,0
27.2,53,19,0.743,2,0
26.2,54,20,0.398,1,0
26.4,53,22,0.669,2,0
21.3,83,13,0.443,2,0
22.1,80,15,0.701,0,0
21.5,81,11,0.799,2,0
21.3,69,17,0.315,2,0
19.8,73,9,0.749,0,0
19.3,71,13,0.611,1,0
18.6,67,11,0.787,0,0
17.1,65,13,0.533,0,0
16.4,66,9,0.724,2,0
16.3,65,9,0.331,2,0
17.1,63,9,0.468,1,0
18.1,62,9,0.334,2,0
19.4,63,6,0.788,1,0
21.1,59,9,0.708,1,0
21.6,56,7,0.726,1,0
22.6,53,0,0.769,1,0
23.3,52,13,0.343,2,0
24.4,40,30,0.493,0,0
24.2,42,22,0.336,0,0
23.2,44,20,0.405,2,0
23.8,42,22,0.415,2,0
23.1,42,19,0.535,1,0
22.2,42,20,0.434,2,0
21.0,42,13,0.35,0,0
18.5,48,9,0.384,2,0
16.6,55,7,0.374,2,0
17.3,52,6,0.787,1,0
15.6,59,6,0.68,1,0
15.7,57,6,0.784,1,0
14.6,62,9,0.52,1,0
13.9,63,11,0.439,0,0
14.8,45,13,0.699,2,0
14.4,48,13,0.463,2,0
13.7,52,13,0.45,1,0
14.2,45,17,0.416,0,0
14.6,49,9,0.365,0,0
15.6,43,11,0.428,2,0
17.1,44,9,0.478,1,0
18.6,38,0,0.637,2,0
19.5,36,4,0.331,2,0
19.7,36,0,0.405,0,0
20.2,38,13,0.705,0,0
21.2,36,0,0.373,2,0
20.3,37,11,0.471,1,0
20.4,38,13,0.732,1,0
20.3,37,6,0.377,2,0
19.2,45,7,0.341,2,0
18.1,57,0,0.542,1,0
18.2,53,4,0.451,1,0
18.4,52,0,0.582,1,0
17.5,58,0,0.702,2,0
17.6,57,6,0.369,0,0
17.5,63,4,0.59,1,0
17.4,57,13,0.553,1,0
16.6,58,11,0.372,1,0
16.6,58,9,0.612,2,0
16.6,58,17,0.437,0,0
16.4,55,19,0.544,0,0
16.4,55,24,0.341,1,0
16.6,50,22,0.53,2,0
16.7,53,28,0.453,0,0
17.0,53,20,0.711,2,0
18.0,51,22,0.328,0,0
17.8,52,24,0.509,1,0
16.1,62,20,0.529,2,0
17.0,52,26,0.663,1,0
19.1,48,28,0.587,0,0
17.5,49,24,0.634,0,0
17.3,49,22,0.689,1,0
17.4,50,26,0.731,0,0
16.8,53,26,0.457,1,0
15.9,55,22,0.569,1,0
15.3,58,20,0.72,1,0
14.6,59,19,0.795,0,0
14.0,63,15,0.745,2,0
13.2,66,13,0.486,1,0
12.7,69,15,0.398,2,0
11.9,71,9,0.545,0,0
12.2,70,11,0.671,0,0
11.8,67,15,0.546,2,0
11.4,74,30,0.542,1,0
11.0,87,15,0.719,0,0
10.9,88,9,0.481,1,0
12.4,87,6,0.73,1,0
15.4,84,0,0.503,2,0
18.6,80,4,0.464,0,0
20.4,75,4,0.527,2,0
22.2,72,7,0.681,0,0
24.2,67,7,0.363,2,0
26.1,64,6,0.398,0,0
25.6,64,11,0.776,0,0
26.8,62,13,0.388,0,0
21.0,80,15,0.584,1,0
20.7,81,13,0.59,1,0
20.4,84,28,0.545,2,0
20.1,87,24,0.622,2,0
20.2,87,11,0.415,0,0
20.1,87,17,0.576,0,0
20.8,82,9,0.486,1,0
20.5,83,6,0.631,1,0
20.6,80,17,0.371,1,0
19.7,71,24,0.585,2,0
18.6,59,22,0.393,1,0
17.6,60,19,0.439,2,0
16.6,66,13,0.409,1,0
15.9,68,11,0.391,1,0
17.2,63,15,0.713,0,0
17.8,62,17,0.443,2,0
19.1,58,19,0.764,1,0
20.5,51,20,0.785,0,0
21.5,49,15,0.586,2,0
22.1,45,17,0.372,2,0
23.1,38,35,0.487,1,0
23.5,37,30,0.699,2,0
23.5,38,32,0.484,0,0
23.5,39,22,0.344,0,0
23.7,37,15,0.578,2,0
23.1,39,24,0.723,0,0
22.4,41,20,0.698,2,0
20.5,44,0,0.388,0,0
18.3,51,6,0.636,2,0
17.3,58,7,0.41,2,0
17.4,60,9,0.409,2,0
16.8,64,15,0.737,0,0
16.7,67,6,0.425,2,0
16.3,70,7,0.432,2,0
15.6,75,4,0.3,1,0
15.5,67,9,0.735,1,0
13.6,71,11,0.696,2,0
13.9,68,9,0.614,1,0
14.4,67,15,0.675,2,0
13.1,76,15,0.376,1,0
14.9,66,13,0.529,0,0
16.2,64,11,0.476,0,0
15.9,62,9,0.347,2,0
16.9,61,4,0.543,2,0
16.8,58,0,0.76,0,0
18.4,49,20,0.32,0,0
18.8,48,19,0.446,1,0
18.1,44,19,0.404,2,0
18.8,43,19,0.419,0,0
18.9,43,15,0.754,0,0
18.4,40,22,0.534,2,0
17.1,44,15,0.533,1,0
14.8,47,13,0.68,1,0
12.8,56,9,0.377,1,0
12.5,58,7,0.544,1,0
12.8,57,7,0.515,0,0
11.6,59,6,0.598,2,0
11.3,59,7,0.8,2,0
10.8,59,9,0.685,0,0
9.5,62,9,0.499,0,0
10.1,60,11,0.714,0,0
10.7,60,11,0.385,2,0
11.6,62,7,0.315,2,0
14.6,54,9,0.402,2,0
15.2,45,11,0.47,1,0
17.1,44,11,0.555,0,0
18.5,31,20,0.608,0,0
18.4,31,17,0.755,0,0
19.3,35,20,0.555,2,0
19.5,36,17,0.551,0,0
19.6,37,15,0.325,0,0
19.8,38,17,0.317,1,0
20.2,35,22,0.576,2,0
20.2,35,19,0.519,0,0
20.1,36,19,0.72,2,0
20.0,38,19,0.38,2,0
19.9,37,20,0.312,2,0
19.6,40,26,0.525,1,0
19.6,42,20,0.419,2,0
18.2,52,19,0.325,2,0
17.5,54,15,0.662,2,0
15.9,66,19,0.356,0,0
14.6,68,19,0.604,1,0
14.2,70,19,0.441,0,0
13.6,76,24,0.387,1,0
13.4,76,24,0.49,1,0
13.6,76,19,0.701,2,0
13.4,73,17,0.496,2,0
12.3,84,11,0.675,0,0
13.1,79,13,0.363,1,0
12.5,84,7,0.686,2,0
12.5,86,7,0.418,2,0
12.8,86,9,0.639,2,0
13.1,86,11,0.583,2,0
13.6,84,20,0.765,0,0
13.9,82,17,0.494,0,0
13.5,85,22,0.333,2,0
13.5,85,17,0.31,2,0
13.1,88,19,0.713,2,0
13.2,88,9,0.562,2,0
12.9,85,4,0.688,2,0
13.0,86,7,0.417,1,0
13.3,83,15,0.473,1,0
13.1,83,6,0.315,1,0
13.1,84,9,0.781,1,0
13.0,87,6,0.634,2,0
13.1,87,6,0.767,1,0
12.9,86,4,0.433,1,0
13.0,84,7,0.606,0,0
12.0,87,0,0.639,1,0
13.6,84,9,0.459,1,0
14.6,76,15,0.724,2,0
14.9,74,13,0.774,1,0
16.1,71,11,0.742,1,0
17.7,65,13,0.67,2,0
18.2,60,11,0.439,1,0
18.4,57,9,0.441,2,0
18.9,59,24,0.782,1,0
19.6,56,24,0.305,0,0
18.5,59,24,0.658,0,0
18.3,60,33,0.653,1,0
17.8,57,30,0.611,0,0
16.6,63,30,0.795,2,0
15.3,65,28,0.456,1,0
14.1,64,32,0.47,2,0
13.8,64,28,0.339,0,0
13.6,64,30,0.521,2,0
13.3,65,30,0.431,0,0
12.8,69,33,0.472,0,0
11.9,75,19,0.717,0,0
11.8,75,22,0.768,2,0
11.5,76,24,0.393,0,0
11.0,80,22,0.486,1,0
11.0,82,20,0.764,0,0
11.3,81,22,0.331,1,0
11.7,77,33,0.346,1,0
11.6,80,24,0.381,1,0
11.6,77,28,0.598,1,0
12.4,72,28,0.375,2,0
13.1,68,28,0.784,1,0
13.0,68,22,0.523,0,0
13.0,69,24,0.551,1,0
14.3,63,20,0.423,0,0
15.8,57,22,0.535,2,0
16.0,54,22,0.631,1,0
15.9,56,22,0.676,0,0
16.5,54,15,0.677,2,0
16.3,54,20,0.589,2,0
15.6,58,13,0.752,0,0
14.5,63,15,0.709,1,0
14.6,58,17,0.679,2,0
14.6,56,11,0.328,0,0
13.8,55,13,0.303,1,0
13.7,64,15,0.406,2,0
12.7,65,13,0.632,0,0
11.4,73,15,0.506,2,0
10.7,75,13,0.501,2,0
10.7,76,13,0.742,0,0
12.6,69,15,0.748,2,0
14.3,59,20,0.755,0,0
15.9,53,26,0.457,1,0
17.4,50,19,0.646,0,0
18.8,45,19,0.436,1,0
19.8,39,26,0.395,2,0
20.3,36,20,0.392,0,0
21.3,32,15,0.471,0,0
21.6,32,7,0.515,0,0
21.9,32,11,0.715,0,0
22.6,35,4,0.36,1,0
22.2,34,15,0.667,1,0
20.9,40,11,0.566,2,0
17.0,65,22,0.444,2,0
15.6,77,9,0.546,2,0
16.3,66,6,0.45,2,0
14.7,78,7,0.598,0,0
16.4,63,15,0.517,1,0
14.7,64,9,0.382,1,0
13.8,64,9,0.358,1,0
12.6,67,11,0.573,1,0
11.0,75,9,0.751,2,0
11.2,75,6,0.472,0,0
12.0,72,9,0.667,1,0
12.4,73,15,0.629,0,0
14.1,68,13,0.766,0,0
15.3,69,7,0.71,0,0
16.1,65,9,0.583,0,0
17.6,60,11,0.629,1,0
19.4,52,7,0.749,1,0
19.8,52,9,0.5,1,0
19.6,52,0,0.463,2,0
20.6,50,4,0.305,1,0
20.3,49,7,0.713,2,0
21.3,43,13,0.7,2,0
20.6,42,11,0.352,2,0
20.0,45,15,0.588,1,0
18.9,48,15,0.532,1,0
17.4,60,9,0.359,1,0
16.3,65,11,0.79,2,0
17.4,59,9,0.407,2,0
17.1,59,11,0.334,0,0
14.9,68,9,0.597,2,0
13.3,76,7,0.669,2,0
12.8,80,11,0.316,1,0
12.3,80,17,0.629,0,0
12.0,78,9,0.566,0,0
11.3,81,11,0.352,0,0
12.3,77,13,0.386,1,0
13.9,69,4,0.584,0,0
15.9,64,11,0.448,0,0
17.5,59,6,0.769,1,0
19.4,53,6,0.709,0,0
20.1,54,7,0.792,2,0
20.8,50,13,0.43,2,0
21.6,51,11,0.785,2,0
22.7,43,11,0.516,2,0
22.3,43,13,0.474,2,0
22.8,42,15,0.325,2,0
22.6,42,11,0.326,2,0
22.0,40,9,0.646,2,0
22.2,43,11,0.529,2,0
21.7,45,11,0.413,1,0
18.6,59,30,0.607,1,0
16.4,73,17,0.426,2,0
16.3,77,17,0.589,1,0
15.9,83,13,0.48,1,0
15.7,83,7,0.712,2,0
15.3,86,11,0.71,2,0
14.1,85,7,0.539,1,0
13.9,83,7,0.475,2,0
14.4,81,7,0.481,2,0
16.2,75,17,0.703,2,0
16.7,70,22,0.464,2,0
17.3,69,22,0.405,1,0
17.7,72,17,0.342,0,0
18.3,70,13,0.533,1,0
18.6,69,17,0.541,0,0
19.5,69,17,0.72,0,0
20.5,68,20,0.411,0,0
20.2,62,17,0.49,1,0
19.4,66,20,0.704,1,0
18.4,73,4,0.712,1,0
20.0,70,7,0.492,1,0
19.0,75,0,0.53,1,0
19.0,64,15,0.452,0,0
16.0,67,9,0.766,1,0
14.1,68,9,0.359,0,0
13.5,68,6,0.767,1,0
12.0,74,9,0.642,1,0
12.8,73,6,0.566,2,0
12.9,72,0,0.316,0,0
12.2,74,0,0.538,1,0
11.5,75,0,0.504,1,0
10.0,81,0,0.381,1,0
11.1,81,6,0.628,2,0
14.2,73,0,0.786,0,0
16.0,66,6,0.581,1,0
18.4,54,4,0.657,1,0
19.3,47,0,0.334,1,0
21.0,50,4,0.509,2,0
21.2,47,15,0.358,1,0
22.2,43,17,0.606,0,0
23.0,37,19,0.769,0,0
23.2,36,7,0.631,0,0
23.8,31,20,0.338,0,0
23.9,33,17,0.477,1,0
23.8,34,17,0.575,2,0
23.6,35,11,0.502,2,0
21.8,40,9,0.717,2,0
18.5,51,6,0.707,1,0
19.4,44,6,0.606,2,0
17.0,50,4,0.487,0,0
16.9,55,4,0.428,1,0
15.8,65,6,0.353,2,0
15.6,66,4,0.477,0,0
13.7,78,0,0.507,0,0
14.3,84,4,0.638,1,0
12.4,87,4,0.629,1,0
13.9,73,6,0.335,2,0
16.6,63,0,0.498,2,0
18.0,55,4,0.391,2,0
20.2,50,6,0.378,1,0
21.2,50,6,0.714,2,0
23.5,48,7,0.321,2,0
24.6,33,7,0.51,0,0
25.4,33,7,0.384,0,0
25.5,28,11,0.74,0,0
26.5,27,6,0.579,2,0
26.5,34,6,0.416,1,0
26.8,37,6,0.551,0,0
26.6,35,6,0.666,1,0
26.5,34,15,0.779,2,0
26.0,34,9,0.41,2,0
25.3,32,9,0.743,0,0
22.8,40,7,0.767,1,0
22.7,41,9,0.758,0,0
23.0,41,11,0.618,2,0
21.7,44,6,0.615,1,0
20.4,49,0,0.502,0,0
18.9,58,7,0.676,2,0
18.5,61,9,0.566,0,0
18.1,62,11,0.639,1,0
17.5,69,11,0.514,1,0
19.5,65,7,0.666,1,0
19.4,70,11,0.712,1,0
20.2,70,9,0.373,1,0
22.4,65,7,0.716,0,0
24.8,59,4,0.57,0,0
26.6,56,4,0.722,0,0
27.3,55,7,0.516,0,0
28.7,53,15,0.49,2,0
29.4,51,17,0.758,2,0
30.1,50,17,0.426,0,0
29.6,48,22,0.722,2,0
29.1,51,22,0.542,2,0
28.2,54,19,0.557,1,0
27.1,56,19,0.454,0,0
25.9,57,20,0.587,2,0
25.3,59,20,0.463,2,0
24.7,61,22,0.32,0,0
23.8,64,17,0.436,1,0
22.7,67,19,0.303,0,0
21.7,68,17,0.789,1,0
20.9,69,19,0.783,2,0
20.2,69,17,0.498,1,0
19.5,68,19,0.664,1,0
19.3,67,17,0.473,0,0
19.5,67,15,0.636,2,0
21.1,64,22,0.703,0,0
21.8,63,19,0.773,0,0
22.8,61,19,0.5,2,0
23.9,59,15,0.692,0,0
24.7,57,24,0.433,0,0
24.4,59,17,0.795,1,0
19.8,82,19,0.313,0,0
19.0,90,19,0.602,2,0
19.1,89,15,0.63,0,0
18.4,90,22,0.644,1,0
18.2,89,20,0.36,0,0
18.2,89,20,0.769,0,0
17.9,89,20,0.391,0,0
18.5,86,19,0.611,1,0
18.4,86,19,0.411,2,0
18.6,85,17,0.454,2,0
18.6,85,13,0.573,1,0
18.5,86,11,0.509,1,0
19.6,83,15,0.38,0,0
19.6,82,19,0.385,2,0
19.3,83,22,0.509,1,0
18.7,82,22,0.679,2,0
17.2,81,22,0.749,0,0
17.7,79,22,0.342,1,0
18.1,77,20,0.497,2,0
17.9,71,32,0.35,2,0
17.0,71,24,0.308,0,0
17.9,64,19,0.631,1,0
19.5,60,13,0.601,2,0
19.6,56,13,0.382,0,0
20.4,53,15,0.417,2,0
20.7,50,9,0.312,0,0
21.9,49,17,0.717,2,0
21.8,45,17,0.787,2,0
22.2,45,19,0.368,0,0
21.6,47,20,0.416,1,0
20.0,47,17,0.734,0,0
17.6,53,11,0.763,1,0
15.1,63,7,0.51,2,0
14.6,64,11,0.325,2,0
15.2,55,11,0.32,0,0
14.5,54,11,0.587,0,0
13.4,58,9,0.496,1,0
13.0,60,9,0.314,1,0
12.3,62,13,0.592,1,0
12.4,60,15,0.306,0,0
12.4,64,9,0.694,2,0
14.7,57,9,0.453,0,0
16.5,55,13,0.32,2,0
18.5,50,11,0.594,0,0
20.0,39,19,0.499,0,0
20.0,34,17,0.787,1,0
21.2,38,9,0.572,2,0
21.3,34,24,0.438,0,0
22.2,34,19,0.655,0,0
22.4,33,15,0.436,2,0
22.9,35,11,0.752,0,0
22.5,36,7,0.487,2,0
22.9,36,15,0.575,1,0
22.7,38,17,0.325,1,0
22.5,36,13,0.513,2,0
21.7,35,15,0.716,1,0
21.0,38,11,0.703,2,0
20.2,39,9,0.412,0,0
19.6,40,6,0.413,0,0
18.9,41,6,0.709,2,0
17.1,48,6,0.765,0,0
14.2,66,13,0.348,1,0
13.8,73,13,0.525,0,0
13.0,77,15,0.469,0,0
13.3,75,15,0.735,2,0
15.6,63,17,0.342,1,0
16.8,59,19,0.406,0,0
18.6,55,17,0.676,0,0
20.3,45,17,0.326,2,0
21.4,37,13,0.546,2,0
22.2,40,15,0.521,1,0
23.5,35,11,0.467,0,0
24.4,32,15,0.497,2,0
24.3,30,11,0.565,2,0
24.9,29,17,0.381,2,0
25.0,28,15,0.586,1,0
24.8,28,11,0.703,2,0
24.5,30,9,0.68,1,0
23.2,40,15,0.377,1,0
22.0,43,15,0.375,0,0
22.1,40,11,0.434,0,0
21.3,44,13,0.481,1,0
20.1,50,11,0.504,0,0
17.5,61,9,0.64,0,0
16.1,69,11,0.328,2,0
15.3,72,13,0.317,0,0
14.7,71,17,0.496,1,0
13.8,72,19,0.649,0,0
13.9,70,13,0.397,2,0
15.2,66,17,0.621,1,0
16.2,64,15,0.43,0,0
17.4,60,9,0.743,1,0
18.9,59,11,0.748,0,0
21.6,54,4,0.449,2,0
21.9,52,6,0.415,0,0
23.8,51,6,0.506,1,0
24.6,47,9,0.42,1,0
24.9,49,6,0.636,1,0
26.0,46,6,0.713,0,0
26.5,38,7,0.637,0,0
26.5,39,4,0.712,0,0
26.2,41,6,0.498,2,0
25.0,47,7,0.378,2,0
23.1,49,4,0.669,2,0
20.8,58,0,0.48,1,0
21.5,54,9,0.636,1,0
20.9,60,0,0.435,1,0
19.3,65,0,0.341,1,0
19.8,68,7,0.796,1,0
18.6,72,11,0.378,0,0
18.4,74,13,0.794,1,0
17.4,77,9,0.789,0,0
17.3,79,6,0.697,2,0
18.9,74,9,0.63,2,0
20.2,69,11,0.589,2,0
22.2,64,9,0.733,2,0
23.4,60,9,0.445,2,0
25.0,58,9,0.534,1,0
25.7,56,9,0.61,1,0
26.0,55,6,0.506,1,0
26.6,55,11,0.514,2,0
26.1,55,17,0.465,2,0
27.0,54,17,0.582,0,0
27.4,51,20,0.725,1,0
26.2,49,19,0.401,2,0
26.0,54,17,0.767,2,0
25.5,57,17,0.645,2,0
24.5,56,15,0.712,0,0
24.1,54,19,0.578,2,0
23.4,55,22,0.69,0,0
23.2,55,13,0.308,0,0
21.7,59,15,0.709,1,0
20.5,64,13,0.32,2,0
19.7,67,19,0.745,0,0
19.3,69,17,0.796,2,0
18.4,72,17,0.447,1,0
17.9,74,19,0.405,1,0
18.2,73,20,0.683,0,0
19.3,69,17,0.427,1,0
20.6,66,17,0.733,1,0
22.0,62,17,0.351,1,0
22.6,59,19,0.363,2,0
24.0,57,19,0.79,2,0
25.3,52,19,0.637,0,0
25.3,50,20,0.723,0,0
26.1,47,22,0.462,1,0
25.8,46,24,0.638,1,0
25.6,47,24,0.597,0,0
25.2,48,20,0.602,1,0
24.1,50,22,0.641,0,0
23.2,53,20,0.588,2,0
22.3,56,7,0.515,1,0
21.8,59,9,0.438,1,0
21.5,62,13,0.684,1,0
21.5,65,13,0.413,2,0
20.8,68,13,0.646,2,0
20.0,71,9,0.417,1,0
19.1,74,9,0.613,0,0
18.3,76,9,0.674,2,0
18.1,75,9,0.409,1,0
18.0,76,6,0.33,1,0
18.8,74,9,0.365,2,0
19.6,71,22,0.603,0,0
20.7,69,6,0.725,1,0
22.0,67,15,0.322,0,0
23.2,64,13,0.667,0,0
24.3,61,11,0.471,2,0
25.3,60,9,0.539,1,0
25.8,62,15,0.764,1,0
26.5,63,11,0.466,0,0
28.1,58,20,0.533,2,0
27.7,59,17,0.307,2,0
28.0,60,19,0.341,2,0
27.9,59,19,0.429,0,0
27.0,62,20,0.314,0,0
26.1,66,19,0.616,1,0
25.9,67,11,0.513,2,0
25.5,69,9,0.574,0,0
25.3,69,13,0.387,2,0
25.0,68,17,0.448,0,0
25.0,67,19,0.632,1,0
24.1,70,24,0.783,2,0
23.7,72,20,0.325,0,0
23.1,74,13,0.745,2,0
23.0,74,19,0.588,0,0
24.2,69,22,0.582,0,0
25.4,64,24,0.55,0,0
25.3,64,19,0.335,2,0
26.3,62,17,0.345,0,0
27.4,61,9,0.6,1,0
28.5,59,17,0.47,2,0
29.1,58,20,0.759,1,0
29.7,56,19,0.503,1,0
31.7,51,17,0.372,2,0
32.2,47,22,0.657,0,0
32.2,49,26,0.447,1,0
32.3,49,15,0.563,2,0
32.4,48,17,0.649,0,0
30.6,57,11,0.75,2,0
29.7,60,17,0.696,2,0
28.0,66,15,0.638,2,0
28.1,62,24,0.64,0,0
27.3,65,19,0.773,1,0
26.5,67,20,0.448,1,0
25.9,68,22,0.301,2,0
25.1,70,11,0.436,2,0
24.6,71,11,0.409,0,0
24.0,71,11,0.631,2,0
24.1,70,17,0.617,2,0
24.5,68,17,0.597,2,0
25.6,65,17,0.308,1,0
26.0,63,11,0.664,2,0
28.1,58,19,0.462,1,0
29.4,55,17,0.633,0,0
30.8,53,13,0.578,0,0
31.8,52,15,0.471,1,0
31.6,52,24,0.367,1,0
32.6,49,20,0.347,1,0
33.0,44,24,0.716,1,0
32.5,42,24,0.759,2,0
32.1,43,30,0.625,1,0
31.1,47,22,0.352,1,0
30.3,46,30,0.501,1,0
28.9,51,22,0.664,2,0
28.1,53,20,0.69,2,0
27.5,55,17,0.359,2,0
26.7,58,17,0.3,0,0
25.8,63,9,0.656,2,0
24.8,66,9,0.478,1,0
24.7,62,15,0.427,2,0
24.0,64,22,0.306,2,0
23.0,68,19,0.57,1,0
22.6,70,20,0.726,2,0
22.7,71,19,0.779,0,0
23.4,69,19,0.583,2,0
23.0,70,17,0.557,0,0
24.6,65,17,0.343,0,0
24.4,63,19,0.574,0,0
24.7,63,22,0.49,1,0
26.8,58,22,0.604,2,0
28.0,45,20,0.494,0,0
29.1,40,22,0.42,0,0
29.0,39,20,0.347,2,0
28.5,38,22,0.457,1,0
27.9,38,24,0.348,1,0
27.2,38,17,0.388,0,0
25.7,42,11,0.794,1,0
23.2,46,7,0.522,2,0
22.8,50,9,0.566,1,0
21.1,55,9,0.737,2,0
20.0,59,9,0.798,0,0
19.6,62,7,0.591,2,0
20.8,57,9,0.706,0,0
20.1,60,13,0.463,2,0
19.5,63,13,0.453,2,0
19.5,63,15,0.501,1,0
19.3,64,15,0.636,2,0
17.4,74,15,0.641,0,0
18.6,73,11,0.458,2,0
20.0,62,15,0.367,0,0
21.5,54,15,0.616,0,0
22.2,51,7,0.364,2,0
23.8,46,11,0.589,1,0
25.1,38,13,0.647,2,0
25.6,36,19,0.65,2,0
26.1,30,15,0.677,1,0
26.4,27,13,0.736,0,0
26.5,27,22,0.55,2,0
26.4,24,15,0.665,1,0
25.8,24,20,0.61,1,0
25.8,24,13,0.393,0,0
23.5,31,6,0.313,1,0
20.1,43,0,0.442,0,0
19.6,45,0,0.522,2,0
18.8,51,0,0.609,1,0
18.3,52,0,0.725,2,0
17.6,56,6,0.398,1,0
14.1,70,4,0.363,1,0
14.9,68,0,0.782,2,0
14.4,70,11,0.354,1,0
14.0,73,6,0.539,2,0
17.8,62,4,0.593,2,0
20.0,61,7,0.571,0,0
22.2,48,7,0.343,2,0
23.2,52,11,0.329,0,0
24.3,49,15,0.353,2,0
26.3,41,17,0.593,1,0
27.1,31,9,0.572,2,0
27.3,34,17,0.417,1,0
26.8,33,19,0.619,0,0
26.7,33,22,0.71,1,0
26.4,33,19,0.321,2,0
21.5,54,32,0.549,1,0
19.4,65,26,0.645,0,0
19.0,73,20,0.426,1,0
18.7,77,24,0.454,1,0
18.6,73,19,0.607,2,0
18.3,72,9,0.749,2,0
17.8,74,13,0.705,1,0
16.7,82,9,0.592,0,0
15.7,87,9,0.665,1,0
15.7,88,7,0.482,0,0
15.9,90,9,0.62,0,0
16.1,88,15,0.533,0,0
16.4,87,15,0.395,1,0
16.7,86,15,0.651,0,0
17.2,80,15,0.578,1,0
18.7,74,17,0.479,0,0
18.8,69,26,0.756,0,0
17.9,72,24,0.31,1,0
19.8,65,22,0.458,2,0
19.0,63,26,0.328,2,0
19.7,63,19,0.683,1,0
20.2,60,26,0.651,1,0
18.8,60,28,0.466,2,0
18.1,62,26,0.638,2,0
16.5,69,26,0.498,2,0
16.0,71,28,0.678,1,0
15.0,76,22,0.527,0,0
15.2,78,11,0.506,1,0
16.6,76,13,0.767,2,0
17.1,71,24,0.425,0,0
16.7,72,22,0.36,1,0
16.6,71,26,0.592,2,0
16.2,71,24,0.785,1,0
15.7,72,11,0.489,0,0
15.8,71,13,0.331,2,0
15.6,70,13,0.47,1,0
15.4,71,17,0.553,0,0
15.6,70,17,0.381,0,0
16.0,69,11,0.629,1,0
16.4,67,17,0.799,0,0
16.9,66,9,0.526,2,0
17.0,65,13,0.477,0,0
17.6,64,11,0.5,1,0
16.9,70,15,0.358,2,0
16.2,71,26,0.742,0,0
16.3,74,20,0.507,0,0
16.6,71,20,0.494,2,0
15.8,80,17,0.63,2,0
16.1,79,13,0.521,0,0
15.6,82,13,0.624,2,0
15.4,83,15,0.331,1,0
15.3,85,15,0.707,0,0
15.4,85,15,0.77,1,0
15.4,84,15,0.624,0,0
15.4,84,15,0.777,1,0
15.7,83,17,0.376,1,0
15.7,83,13,0.539,2,0
